https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1664323200000,2022-09-28 00:00:00,BTC/USD,19096.0,19791.0,18478.0,19419.0,311773558.06964046,16055.07791697
1664236800000,2022-09-27 00:00:00,BTC/USD,19233.0,20385.0,18838.0,19096.59592432,285668331.88110733,14959.1232392
1664150400000,2022-09-26 00:00:00,BTC/USD,18819.0,19333.0,18694.0,19235.0,841542939.4534217,43750.60771788
1664064000000,2022-09-25 00:00:00,BTC/USD,18934.0,19188.0,18646.0,18817.0,77437883.68686725,4115.31507078
1663977600000,2022-09-24 00:00:00,BTC/USD,19298.0,19315.0,18822.0,18935.0,25165871.750033002,1329.0663718
1663891200000,2022-09-23 00:00:00,BTC/USD,19411.87732991,19512.0,18551.0,19299.0,280712923.79204065,14545.46472833
1663804800000,2022-09-22 00:00:00,BTC/USD,18473.0,19524.0,18377.0,19413.0,549072037.8484485,28283.72934881
1663718400000,2022-09-21 00:00:00,BTC/USD,18886.0,19981.0,18210.0,18473.0,325417531.7187576,17615.84646342
1663632000000,2022-09-20 00:00:00,BTC/USD,19544.0,19635.0,18754.0,18886.62342906,182573223.3865062,9666.80063656
1663545600000,2022-09-19 00:00:00,BTC/USD,19418.0,19694.0,18256.0,19544.5149091,233930559.7327858,11969.11567367
1663459200000,2022-09-18 00:00:00,BTC/USD,20124.67868232,20125.0,19350.08803832,19417.99098587,47108824.14343318,2426.04006654
1663372800000,2022-09-17 00:00:00,BTC/USD,19813.0,20212.0,19757.0,20124.67868232,275034250.21842444,13666.51634841
1663286400000,2022-09-16 00:00:00,BTC/USD,19717.0,19894.0,19347.0,19813.31437099,137692638.3521389,6949.50051132
1663200000000,2022-09-15 00:00:00,BTC/USD,20236.0,20330.0,19507.96149205,19714.0,83324478.16600543,4226.66522096
1663113600000,2022-09-14 00:00:00,BTC/USD,20177.0,20536.0,19624.0,20234.10830414,167232736.31410953,8264.89281368
1663027200000,2022-09-13 00:00:00,BTC/USD,22395.0,22794.0,19883.0,20175.11037941,323949594.19653076,16056.89327614
1662940800000,2022-09-12 00:00:00,BTC/USD,21832.92465912,22480.0,21553.0,22395.0,175491356.773047,7836.1847186
1662854400000,2022-09-11 00:00:00,BTC/USD,21654.41794906,21854.0,21359.0,21834.0,48966819.725271955,2242.68662294
1662768000000,2022-09-10 00:00:00,BTC/USD,21373.0,21802.0,21139.0,21656.0,116300349.92572872,5370.35232387
1662681600000,2022-09-09 00:00:00,BTC/USD,19323.45389847,21590.0,19304.35664047,21373.0,256316699.9623077,11992.54666927
1662595200000,2022-09-08 00:00:00,BTC/USD,19286.0,19460.0,19029.17130173,19321.99343392,158911955.90502116,8224.40792398
1662508800000,2022-09-07 00:00:00,BTC/USD,18794.0,19463.0,18549.0,19286.0,119333591.52113305,6187.57604071
1662422400000,2022-09-06 00:00:00,BTC/USD,19789.0,20183.0,18675.0,18794.0,227717845.71109068,12116.51834155
1662336000000,2022-09-05 00:00:00,BTC/USD,20004.0,20060.0,19637.0,19788.90905518,44445299.42765316,2245.97016964
1662249600000,2022-09-04 00:00:00,BTC/USD,19833.70674633,20039.0,19589.0,20003.0,40841341.211189315,2041.76079644
1662163200000,2022-09-03 00:00:00,BTC/USD,19969.84380935,20063.72915111,19646.41290961,19835.0,32655494.0873081,1646.35715086
1662076800000,2022-09-02 00:00:00,BTC/USD,20142.41710996,20441.42260626,19764.0,19970.0,125723785.8363721,6295.63274093
1661990400000,2022-09-01 00:00:00,BTC/USD,20056.01071509,20212.0,19581.0,20144.0,119589406.52980144,5936.72590001
1661904000000,2022-08-31 00:00:00,BTC/USD,19825.0,20495.0,19812.0,20058.0,93050369.66847287,4639.06519436
1661817600000,2022-08-30 00:00:00,BTC/USD,20299.0,20589.0,19574.0,19824.0,105674959.27822511,5330.65775213
1661731200000,2022-08-29 00:00:00,BTC/USD,19570.9358742,20427.0,19561.0,20307.0,83952759.04453263,4134.17831509
1661644800000,2022-08-28 00:00:00,BTC/USD,20044.0,20169.0,19540.0,19571.0,63248042.109813884,3231.72255428
1661558400000,2022-08-27 00:00:00,BTC/USD,20256.46139587,20386.0,19773.0,20049.0,51111599.1403365,2549.3340885
1661472000000,2022-08-26 00:00:00,BTC/USD,21562.63485514,21874.0,20133.0,20262.0,227531981.85877433,11229.49273807
1661385600000,2022-08-25 00:00:00,BTC/USD,21372.50137535,21816.0,21318.0,21563.0,69391478.2849775,3218.0808925
1661299200000,2022-08-24 00:00:00,BTC/USD,21528.0,21930.0,21157.0,21365.61149467,115618091.35965316,5411.41035858
1661212800000,2022-08-23 00:00:00,BTC/USD,21396.0,21685.0,20908.0,21519.0,105850436.55917923,4918.92915838
1661126400000,2022-08-22 00:00:00,BTC/USD,21514.0,21537.0,20908.0,21395.0,73691544.5941422,3444.33487236
1661040000000,2022-08-21 00:00:00,BTC/USD,21139.0,21800.0,21070.0,21511.72749449,49724762.39707133,2311.5187941
1660953600000,2022-08-20 00:00:00,BTC/USD,20832.0,21370.0,20769.0,21141.0,43161616.26429624,2041.60712664
1660867200000,2022-08-19 00:00:00,BTC/USD,23194.0,23199.0,20790.0,20835.0,198628383.09536102,9533.3997166
1660780800000,2022-08-18 00:00:00,BTC/USD,23332.0,23600.0,23115.0,23204.0,70231799.44654423,3026.71088806
1660694400000,2022-08-17 00:00:00,BTC/USD,23855.76464293,24440.0,23170.0,23332.48537268,142939854.76686418,6126.2164096
1660608000000,2022-08-16 00:00:00,BTC/USD,24091.0,24234.10623656,23679.0,23856.0,66040849.04400144,2768.31191499
1660521600000,2022-08-15 00:00:00,BTC/USD,24303.0,25205.0,23758.0,24094.0,215251202.5880458,8933.80935453
1660435200000,2022-08-14 00:00:00,BTC/USD,24435.0,25068.0,24143.0,24300.0,66677810.836797,2743.94283279
1660348800000,2022-08-13 00:00:00,BTC/USD,24399.0,24900.0,24284.0,24425.0,98880147.61903726,4048.31720037
1660262400000,2022-08-12 00:00:00,BTC/USD,23932.0,24470.0,23600.0,24401.0,86818921.40495665,3558.00669665
1660176000000,2022-08-11 00:00:00,BTC/USD,23954.0,24900.0,23861.0,23931.54283369,140792610.91581187,5883.13974967
1660089600000,2022-08-10 00:00:00,BTC/USD,23141.0,24227.0,22650.0,23954.17992196,210285935.2263754,8778.67394799
1660003200000,2022-08-09 00:00:00,BTC/USD,23817.0,23913.0,22888.0,23142.0,94219364.42205799,4071.35789569
1659916800000,2022-08-08 00:00:00,BTC/USD,23177.92133232,24224.0,23163.96340701,23817.0,68964033.24113715,2895.58018395
1659830400000,2022-08-07 00:00:00,BTC/USD,22929.97521111,23435.0,22836.0,23177.92133232,49929713.41740444,2154.19289338
1659744000000,2022-08-06 00:00:00,BTC/USD,23312.0,23341.25695438,22898.0,22930.0,28992924.983704504,1264.41016065
1659657600000,2022-08-05 00:00:00,BTC/USD,22611.0,23479.0,22593.47884997,23312.0,165070095.56743553,7080.90663896
1659571200000,2022-08-04 00:00:00,BTC/USD,22813.21307165,23214.0,22390.0,22611.73420504,103938084.4346134,4596.64364936
1659484800000,2022-08-03 00:00:00,BTC/USD,22982.0,23634.09748227,22680.0,22813.87370738,108305472.57044335,4747.35128105
1659398400000,2022-08-02 00:00:00,BTC/USD,23256.0,23466.0,22676.0,22986.0,96988305.71694583,4219.45121887
1659312000000,2022-08-01 00:00:00,BTC/USD,23291.0,23499.33892049,22879.0,23256.43130738,129740878.80674516,5578.70969505
1659225600000,2022-07-31 00:00:00,BTC/USD,23640.26790736,24211.0,23233.0,23294.0,73296802.28846729,3146.59578812
1659139200000,2022-07-30 00:00:00,BTC/USD,23782.0,24736.0,23512.0,23639.0,101555014.83679244,4296.07914196
1659052800000,2022-07-29 00:00:00,BTC/USD,23844.17675427,24444.0,23450.0,23764.0,119453650.34820464,5026.66429676
1658966400000,2022-07-28 00:00:00,BTC/USD,22953.21189857,24180.0,22594.0,23848.0,158047178.94715905,6627.27184448
1658880000000,2022-07-27 00:00:00,BTC/USD,21268.0,23100.0,21056.0,22951.0,171431656.22183982,7469.46347531
1658793600000,2022-07-26 00:00:00,BTC/USD,21305.0,21338.0,20724.0,21262.0,94213738.9633458,4431.0854559
1658707200000,2022-07-25 00:00:00,BTC/USD,22578.0,22663.27985526,21260.0,21297.0,94180781.94893916,4422.25580828
1658620800000,2022-07-24 00:00:00,BTC/USD,22442.0,23006.0,22261.0,22580.43244993,52920421.41805458,2343.64074007
1658534400000,2022-07-23 00:00:00,BTC/USD,22685.0,22995.0,21943.0,22448.0,60421797.73803888,2691.6338978100002
1658448000000,2022-07-22 00:00:00,BTC/USD,23150.0,23732.0,22515.0,22681.0,115021226.27195098,5071.25903937
1658361600000,2022-07-21 00:00:00,BTC/USD,23214.24295395,23423.0,22350.0,23151.82385576,188080816.03043196,8123.80126949
1658275200000,2022-07-20 00:00:00,BTC/USD,23384.0,24276.0,22905.0,23209.0,195821268.1550946,8437.29881318
1658188800000,2022-07-19 00:00:00,BTC/USD,22436.0,23800.0,21592.0,23388.0,238869367.31937325,10213.33022573
1658102400000,2022-07-18 00:00:00,BTC/USD,20791.0,22780.0,20763.0,22437.0,191101995.45660195,8517.27037735
1658016000000,2022-07-17 00:00:00,BTC/USD,21211.8461135,21666.0,20750.0,20787.94254165,65861394.60334017,3168.24979054
1657929600000,2022-07-16 00:00:00,BTC/USD,20820.0,21606.0,20474.0,21224.0,72214056.37713008,3402.47155942
1657843200000,2022-07-15 00:00:00,BTC/USD,20580.88162175,21195.0,20373.0,20820.0,74761939.0519056,3590.87123208
1657756800000,2022-07-14 00:00:00,BTC/USD,20232.0,21026.0,19625.0,20582.0,124704257.59222782,6058.89892101
1657670400000,2022-07-13 00:00:00,BTC/USD,19308.0,20347.0,18912.59691993,20246.0,242951062.00099787,11999.95366991
1657584000000,2022-07-12 00:00:00,BTC/USD,19945.0,20038.23365274,19216.56633301,19310.53347612,130887320.25376731,6778.02715371
1657497600000,2022-07-11 00:00:00,BTC/USD,20869.0,20869.0,19872.0,19944.0,131826560.79635137,6609.83557944
1657411200000,2022-07-10 00:00:00,BTC/USD,21576.1046085,21590.54000409,20669.0,20854.59638401,60133725.93633437,2883.47589323
1657324800000,2022-07-09 00:00:00,BTC/USD,21587.17550637,21976.0,21318.0,21575.75757576,47377694.90933866,2195.876309
1657238400000,2022-07-08 00:00:00,BTC/USD,21597.0,22425.0,21172.0,21590.0,250394993.4810079,11597.73012881
1657152000000,2022-07-07 00:00:00,BTC/USD,20551.24599564,21816.0,20253.0,21593.0,120842672.56368451,5596.3818165
1657065600000,2022-07-06 00:00:00,BTC/USD,20168.28749762,20665.61764153,19758.0,20557.05483986,88791713.24686728,4319.28182021
1656979200000,2022-07-05 00:00:00,BTC/USD,20233.0,20736.0,19287.0,20169.0,89732219.07439153,4449.01676208
1656892800000,2022-07-04 00:00:00,BTC/USD,19307.29593377,20343.0,19050.0,20231.0,71741676.37852989,3546.1260629
1656806400000,2022-07-03 00:00:00,BTC/USD,19230.0,19666.0,18774.0,19308.0,45467067.13914984,2354.83049198
1656720000000,2022-07-02 00:00:00,BTC/USD,19281.0,19445.0,18980.0,19230.0,32040099.3328374,1666.15181138
1656633600000,2022-07-01 00:00:00,BTC/USD,19943.0,20959.0,18962.0,19286.0,100127862.30476938,5191.73816783
